alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critics,timestep
0.9515850957632043,1000.0,0.0,2.25042207267156,2.263619464204757,-20.099092995405147,-0.5009653427578743,26.303677047729522,1000
0.8612915074229248,1000.0,0.0,2.2485001119174264,2.261029715761896,-44.910556526184024,-1.4902406064271936,18.292203278541557,2000
0.7799039990305902,1000.0,0.0,2.2437013529544223,2.2613754765268506,-67.37030205917367,-2.438193342804908,31.31523669624329,3000
0.7069372476339351,1000.0,0.0,2.2270132286420283,2.2610636802866915,-85.70060385131815,-3.2965140981674144,44.73462384605412,4000
0.6415886112451542,1000.0,0.0,2.2107458170819236,2.26276768971862,-100.56384712219207,-4.035325124502188,61.90424095535279,5000
0.5829328778386109,1000.0,0.0,2.170245571079452,2.2619149465848207,-112.78020820617672,-4.673969978332513,80.96229129028308,6000
0.5299120084047314,1000.0,0.0,2.2207535291275797,2.266409087142514,-122.9043916625974,-5.221312379360196,97.49793334960943,7000
0.4819795840382577,1000.0,0.0,2.627536507652638,2.4395313604023805,-131.03355876922572,-5.675582123279559,115.87556347656255,8000
0.4386628245115267,1000.0,0.0,2.4730266110537533,2.4554179626647414,-137.9544762802123,-5.995806563377383,128.6399867401123,9000
0.399664121061563,1000.0,0.0,2.325930529145114,2.3174694823719544,-143.61225964355492,-6.15264034557343,146.4734551544191,10000
0.36467504853010135,1000.0,0.0,2.295807683276117,2.282856088632037,-147.89258100891118,-6.126085864543901,164.32583102416984,11000
0.3333519317805763,1000.0,0.0,2.344372653953196,2.3446492840874527,-151.87144345092767,-5.935892015457164,178.4119958572387,12000
0.3051949204802522,1000.0,0.0,2.390611306156336,2.43560451520783,-154.79030982971207,-5.633558841705324,193.65663783264156,13000
0.27994993880391095,1000.0,0.0,2.3566050808692975,2.3218967377092325,-157.87909776306145,-5.21737396049502,207.02361206054735,14000
0.25724080786108966,1000.0,0.0,2.519175283204285,2.5541927947662013,-160.75593553161667,-4.7113348209857975,224.0575998992918,15000
0.23688505651056752,1000.0,0.0,2.501068740877309,2.570898019014547,-163.83942710876457,-4.116428111553187,241.13686009216326,16000
0.21902135819196752,1000.0,0.0,2.578498772912462,2.5666490942388687,-166.66753341674803,-3.4015318866968176,265.22787345886275,17000
0.20344052146375202,1000.0,0.0,2.4619120821413154,2.432012531149488,-169.7368630371092,-2.6241694508791054,286.4521940002447,18000
0.19032249124348155,1000.0,0.0,2.746175837558746,3.0152521650311104,-172.53111836242672,-1.8703515293896185,306.8051923522952,19000
0.17967189888656132,1000.0,0.0,3.3986211144779275,3.1802391447535037,-175.14241731262217,-1.1699317386392514,323.4958096160892,20000
0.17255566763877894,1000.0,0.0,2.7649346626468723,2.704918424780206,-177.99958805847146,-0.43988376466184814,340.9380002593986,21000
0.17017681506276147,1000.0,0.0,3.607400966356015,3.436354428953277,-180.65113294982947,0.007296405296772762,366.8586210327148,22000
0.17311160312593019,1000.0,0.0,3.040259101221862,3.03348259503831,-183.08182722473165,0.24254036456719053,379.9327874450686,23000
0.17828241491317767,1000.0,0.0,2.583941817305985,2.702285274632387,-184.85934429931666,0.24072335079312351,395.4819369354249,24000
0.1861620544493199,1000.0,0.0,2.820014035295319,2.8819704771028567,-186.59248654174826,0.2951463894657783,409.6258309020997,25000
0.19317520153522472,1000.0,0.0,2.924981775268027,2.849117315988252,-187.7692651367186,0.16442665676772575,422.15389067077626,26000
0.19733104959130301,1000.0,0.0,2.874923319514572,3.036668494749169,-188.48027163696312,0.08665824842453008,435.50365299987817,27000
0.20144840136170364,1000.0,0.0,2.6428016935064544,2.590117588482631,-189.16337911987338,0.14813483680412212,445.6427944183349,28000
0.20849079662561376,1000.0,0.0,2.6837502892107388,2.7414683992308735,-190.14286734008806,0.23025559375062574,467.86924922180157,29000
0.21543453386425995,1000.0,0.0,3.0845429986121706,3.131890184090004,-191.1436968231207,0.15003628531470864,477.3302920227047,30000
0.22143932853639114,1000.0,0.0,2.741764545428651,2.971479655163987,-190.35789749145496,0.10790684925951054,482.5919063720704,31000
0.22492102563381225,1000.0,0.0,2.8724418742334725,3.223003750761994,-190.2723634490969,0.06817898473143572,487.9575113983157,32000
0.2291815622597934,1000.0,0.0,2.7237034372679316,2.7143048939775074,-189.84143649292017,0.08925779158249486,511.64227162170386,33000
0.23365816733241113,1000.0,0.0,2.6416201803722226,2.6156866051258696,-189.00136042785655,0.09376174583286037,501.3530544738764,34000
0.2388609196841718,1000.0,0.0,2.855589848668708,2.9569263587838313,-188.04153045654294,0.12935574059188337,501.2739822998044,35000
0.24378295947611323,1000.0,0.0,3.082406870729835,2.9297278779897495,-187.16466494750955,0.09987723268382263,513.6651901855467,36000
0.2500160236209632,1000.0,0.0,2.8870392884754046,2.7917695157241154,-185.76206838989194,0.12097786669060603,510.5460072479256,37000
