alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critics,timestep
0.9515808044671992,1000.0,0.0,2.250611160021948,2.26368266202397,-18.021658043146118,-0.5011678830208259,25.17934949731833,1000
0.8612703961133934,1000.0,0.0,2.2473561530638815,2.261121727042054,-39.378307491302444,-1.491069731593134,24.717790015220615,2000
0.7798595188856117,1000.0,0.0,2.237759098950694,2.2615206619396937,-58.30086936187735,-2.4445746597051587,48.35837746810917,3000
0.7066857196092601,1000.0,0.0,2.2104084630519325,2.261542526952989,-73.43339853668228,-3.3297945947647083,72.3167352771759,4000
0.6409082120656954,1000.0,0.0,2.1677916310465233,2.2635999622566803,-85.45950962829609,-4.1308135743141,98.87586305618302,5000
0.5817726900577554,1000.0,0.0,4.176832265485775,2.331201907145348,-94.80186801147458,-4.8276556968689,132.77245264816253,6000
0.5284234260320649,1000.0,0.0,2.493420716178759,2.6408869693984456,-101.79987203216561,-5.449437665462506,164.85113346099845,7000
0.4801862557828426,1000.0,0.0,2.160011390903398,2.263060654592996,-106.79532950592038,-5.979584055900577,182.64290544128448,8000
0.4366173402965062,1000.0,0.0,2.0237783848636512,2.2695565852004003,-110.3235270233153,-6.371328530311593,212.48452099609375,9000
0.39733732450008385,1000.0,0.0,1.9154021900144191,2.2647754757600254,-112.29224937438987,-6.679833186149609,222.2350837860114,10000
0.36180861070752196,1000.0,0.0,1.792152870938591,2.263076200006703,-114.08937944030778,-6.845044807910914,239.63944536590583,11000
0.3297203569710253,1000.0,0.0,1.756717391763259,2.265814364704124,-114.7389967727661,-6.9094437479973,258.7395394592285,12000
0.30078525045514176,1000.0,0.0,1.7506606893275032,2.269028870689113,-115.41449257659932,-6.859446363925948,270.26854786682077,13000
0.2745009277760982,1000.0,0.0,1.9358575711422983,2.2872920636329854,-115.93350922393795,-6.744882974624632,287.6931285247805,14000
0.25091893510520513,1000.0,0.0,1.9498584455526264,2.287416418543484,-116.50903965759284,-6.423091639995571,310.2757136077879,15000
0.2296462314873934,1000.0,0.0,2.173898864895027,2.2660088181180855,-116.96208863830569,-6.096321568489078,332.5796850814822,16000
0.21038023088872393,1000.0,0.0,2.346798885473993,2.5576890396228924,-117.5597117385862,-5.630532155036912,326.98098547363355,17000
0.193162885352969,1000.0,0.0,2.2670773218369398,2.3432973084654445,-118.54793230438239,-5.051613600015661,346.53515203857444,18000
0.17771162870526355,1000.0,0.0,3.9270376148059776,4.134554025771327,-119.59845027923598,-4.490588777780524,359.9895040588376,19000
0.1637146201729774,1000.0,0.0,3.069991697609337,3.010721710235096,-120.48199895477296,-3.8791085923910207,366.87013743591376,20000
0.15151870934665213,1000.0,0.0,3.386659672715026,4.054089851791575,-121.36715679168715,-3.1776552152633717,411.31484869384735,21000
0.1403058163523674,1000.0,0.0,2.892667203123449,2.745376514922164,-121.78061716461185,-2.779952170789244,397.00785856628414,22000
0.13030838829278935,1000.0,0.0,5.221331973870289,5.417534187511528,-122.56091001129148,-2.090969139844181,416.17622082519495,23000
0.12254886205494418,1000.0,0.0,5.142235467378678,5.1163227427658065,-123.34443910980204,-1.2722498045787212,427.17382246398944,24000
0.11665934388339518,1000.0,0.0,8.580893024288343,7.160648238384609,-123.44933661651618,-0.8024433459267025,421.0256524353023,25000
0.1129661670550705,1000.0,0.0,16.988252597716045,7.208126203556851,-123.73290699768067,-0.25876618636399573,444.59647859191926,26000
0.11217182708531621,1000.0,0.0,14.348473449655586,8.284175406827922,-123.718408729553,0.02802046161517506,444.0350568695068,27000
0.11276265874505065,1000.0,0.0,14.751842937105298,8.381668813681936,-123.0893553848267,0.10375247448682777,448.7145510559083,28000
0.1154543254002928,1000.0,0.0,13.212142957826034,8.214710831235266,-122.38316460418682,0.3052194936498998,468.2611164550781,29000
0.11964533109217902,1000.0,0.0,21.80726803795269,11.312337324128654,-121.20732657623275,0.23907405843958188,428.26383370971683,30000
0.12122063102573159,1000.0,0.0,22.62451225933078,14.136362118288659,-119.68231959533682,0.040901436630636424,450.9574456481933,31000
0.12255075424909596,1000.0,0.0,26.30497322572738,9.81936482873664,-118.64273616027856,0.1145395017042753,442.61229418945385,32000
0.12449431312829254,1000.0,0.0,32.34307035220326,13.608465994729793,-117.67212287139877,0.13462739642709515,417.5093706359867,33000
0.12643465821444977,1000.0,0.0,24.73524860105951,12.989762454368773,-116.14861170959472,0.09861450451985007,417.8942592315671,34000
0.12689848671853543,1000.0,0.0,29.92357166351326,14.063587111849932,-115.02518742370617,-0.03872829370573163,418.1704979248041,35000
0.12656302317976953,1000.0,0.0,33.08249132985445,14.302067454673928,-113.91004036712633,0.027428283642977447,389.2060552368161,36000
0.12794968394935108,1000.0,0.0,22.210240614173802,14.779664659624725,-113.16544261169423,0.10985673680901532,381.84809423828165,37000
0.13033953042328325,1000.0,0.0,34.8629851147367,13.304982390810787,-112.30272961425781,0.13825574754178507,400.93356286621105,38000
0.13202307954430578,1000.0,0.0,41.58412720482813,2.8062040324622863,-111.95816824340814,0.11717262656614189,371.5052192382818,39000
0.1330347225815062,1000.0,0.0,37.28474118344422,12.574800408237694,-111.22355933380116,-0.05400907129049304,354.48244978332576,40000
0.13283301603794131,1000.0,0.0,40.55795701227533,10.089406277685738,-110.7975484771727,0.057849221825599484,357.6395225524907,41000
0.13374376691877832,1000.0,0.0,41.58816945841008,2.902823468782054,-110.68818089294425,0.07441372112929825,342.91240608215367,42000
0.1344084396809338,1000.0,0.0,41.722857590610154,2.9613431562234545,-110.31210720825182,-0.056934214796870934,329.0809410858152,43000
0.1332302073240282,1000.0,0.0,42.018105166958726,2.7874916353345776,-110.10510494232179,-0.039381716638803466,342.1007138671876,44000
0.13290354923903944,1000.0,0.0,42.97408308727214,2.9033027392757034,-109.9868386383057,-0.01078824418783189,337.91232548522953,45000
0.13311304333806034,1000.0,0.0,42.56144989658095,3.0603794996351383,-110.24963747406021,0.0564866497814656,317.6746006927479,46000
0.13340374147891992,1000.0,0.0,43.087004291876376,2.8517549175083974,-110.47620532989507,-0.006834645535796849,309.4651581802362,47000
0.13413322328031002,1000.0,0.0,43.45638138325161,2.582992366570682,-110.85080588531514,0.010617842994630363,296.88237292480426,48000
0.13422827635705453,1000.0,0.0,42.459040694205584,3.060075641947117,-111.18431168365488,0.02801987681351598,307.2223130950927,49000
0.13330850166082375,1000.0,0.0,43.26996477034301,2.9713935129980555,-111.69887739562985,-0.06846380883827761,302.0041698150641,50000
0.13334394530951976,1000.0,0.0,43.63879571528594,3.1539245098973643,-112.35467854309042,0.012597446143627102,293.19387583160403,51000
0.13309219963848612,1000.0,0.0,43.54221088870733,2.7836597148531195,-112.73168108367905,-0.013550931625068133,291.3262963027954,52000
0.13372801838815246,1000.0,0.0,44.56845264652652,2.812491437375287,-113.26962311553937,0.04570598941668871,300.1899675750724,53000
0.13431916674971603,1000.0,0.0,40.96530977623183,12.89660291882635,-113.94007041168233,0.03715427116304632,296.28067481994634,54000
0.1343482586741448,1000.0,0.0,44.20501199829405,3.030581554643426,-114.34380866241449,-0.015095293797552603,282.46379902649005,55000
0.13498452587425738,1000.0,0.0,44.65629778744713,2.838284747847668,-115.12495036315912,0.07917602112889291,284.58580868530237,56000
0.1367410938590764,1000.0,0.0,45.20322701651674,2.979549897834538,-115.43200078582767,0.05221810545027248,271.3249801635746,57000
0.13723198325932015,1000.0,0.0,43.27895250962681,6.380914571160709,-116.20098309326178,0.010408255901187635,284.1875280380247,58000
0.13724646657705308,1000.0,0.0,45.63717578835427,2.8377841621931204,-116.67950554657004,-0.006970484230667308,278.29054799652096,59000
0.13759403544664375,1000.0,0.0,37.19612313522069,13.030556087795691,-117.64669332122818,0.042442692101001794,272.17109783935575,60000
0.13721491099894034,1000.0,0.0,43.91328768414705,2.664979920834658,-117.93344069671646,-0.06072130925580856,264.20992387390055,61000
0.13793182380497493,1000.0,0.0,43.944458261429794,2.9275143587492245,-118.69708663177491,0.10233295107260361,271.0613963394165,62000
0.13876943990588153,1000.0,0.0,45.60458031076603,2.7503131928142395,-119.12080168151834,0.02664492531865834,267.95176731872516,63000
0.13927062043547633,1000.0,0.0,45.707382544112626,2.7334393106729022,-119.39172731781001,0.03338172801584005,267.65462413024915,64000
0.1395914748460053,1000.0,0.0,45.71603925027035,2.869587205083175,-120.11154573059108,-0.02660910075902939,258.49985231018087,65000
0.1397250848263505,1000.0,0.0,37.32838863057123,14.535135814577451,-120.57360203552263,0.05227072695642722,258.31149669647243,66000
0.14076340514421443,1000.0,0.0,42.18415891260187,10.159552029300672,-121.14259506225575,0.029611299779266156,260.87925665283177,67000
0.14039112751185887,1000.0,0.0,44.601484085733944,3.666492245418545,-121.51624926757826,-0.0373806583881379,261.52473385620107,68000
0.14088693037629144,1000.0,0.0,45.8586039845373,3.0468703775985313,-121.88269162750244,0.05021332276612513,256.60738771057134,69000
0.14187562823295596,1000.0,0.0,45.58156983452687,2.7795303590815004,-122.32835748291036,0.06131743206083783,257.4044388580325,70000
0.14288773730397197,1000.0,0.0,44.8453490047893,2.8056788155285255,-123.16710723876946,0.0327273707576096,261.9160967407224,71000
0.14347796164453072,1000.0,0.0,33.4764719389413,18.69320205401831,-123.49830184936492,0.017192224130034423,237.4441877441404,72000
0.14440703503787555,1000.0,0.0,46.50455268109571,2.7007461567555917,-124.07779385375966,0.07132096439227449,247.35338740539518,73000
0.14514520478248602,1000.0,0.0,37.19627016012113,16.176592929562805,-124.47012705230715,-0.020846682798117407,255.0248490219118,74000
0.14473829281330083,1000.0,0.0,45.75260485245665,2.6696302503045435,-124.54144668579106,-0.0015336556248366775,253.20210217285114,75000
0.14502506138384386,1000.0,0.0,46.33470661810974,2.90886468664463,-125.08244785308848,0.02846899240463979,269.55735663604844,76000
0.14564934095740337,1000.0,0.0,41.45626728402589,9.431237041280399,-125.11225286865238,0.0019360103942453514,256.8235305709837,77000
0.14560767649114145,1000.0,0.0,44.883121269506645,7.857762932464871,-125.45382524871843,0.02859458841010925,260.45489284515344,78000
