1,10000,1071.4129708051464
2,20000,1733.9747219313736
3,30000,2317.2672567348886
4,40000,3786.8824791141983
5,50000,4417.235726571895
6,60000,4683.363867295103
7,70000,5156.501905547789
8,80000,5383.4281983575165
9,90000,5500.794727603441
10,100000,5097.710815457582
11,110000,5482.707446541511
12,120000,5542.64688650164
13,130000,5607.208641076153
14,140000,5635.278813784881
15,150000,5667.235374061331
16,160000,5569.773729622675
17,170000,5608.671924689902
18,180000,5596.508065968073
19,190000,5655.9552552659825
20,200000,5640.390368929373
21,210000,5687.626810575264
22,220000,5688.784402812744
23,230000,5603.950086227827
24,240000,5656.380570329531
25,250000,5717.972464729802
26,260000,5650.010620335335
27,270000,5700.95171366734
28,280000,5728.93736354244
29,290000,5665.802671782983
30,300000,5679.850750879803
31,310000,5642.275795248169
32,320000,5696.784780343912
33,330000,5676.576364866805
34,340000,5704.627566145478
35,350000,5650.277031680411
36,360000,5706.472940064959
37,370000,5701.54757032696
38,380000,5735.223676346022
39,390000,5639.611595996825
40,400000,5691.376209901143
41,410000,5721.084221193371
42,420000,5695.808611884759
43,430000,5711.731218388464
44,440000,5699.161836113703
45,450000,5724.512676213338
46,460000,5669.4520977792945
47,470000,5749.368332330948
48,480000,5695.302441534946
49,490000,5702.134717417694
50,500000,5758.511397960563
51,510000,5748.823807293752
52,520000,5748.7545029641105
53,530000,5734.867966338201
54,540000,5756.179853933242
55,550000,5738.672657810041
56,560000,5748.9384886055495
57,570000,5657.231447667713
58,580000,5713.484634713865
59,590000,5726.028731045291
60,600000,5755.475575157683
61,610000,5722.148098851351
62,620000,5732.376348674257
63,630000,5697.297450511759
64,640000,5752.361104010616
65,650000,5681.729922549309
66,660000,5724.883301199768
67,670000,5751.465175231142
68,680000,5672.750873637304
69,690000,5713.788041816144
70,700000,5683.433995880908
71,710000,5730.185323668191
72,720000,5702.047435686054
73,730000,5692.611545395089
74,740000,5729.588452743783
75,750000,5685.88002580367
76,760000,5698.309913872692
77,770000,5688.957509382356
78,780000,5628.7701004911905
79,790000,5725.845346664483
80,800000,5684.451437920073
81,810000,5719.95676736594
82,820000,5711.639856150358
83,830000,5686.260321306552
84,840000,5717.332429860121
85,850000,5686.511236674189
86,860000,5687.7415813922835
87,870000,5745.145581481189
88,880000,5740.4132317899375
89,890000,5695.975617220029
90,900000,5749.2405373449365
91,910000,5726.835986661607
92,920000,5694.22249915449
93,930000,5645.484064754454
94,940000,5665.850134126518
95,950000,5665.499479391342
96,960000,5721.589502042666
97,970000,5717.088394478891
98,980000,5659.140330046652
99,990000,5716.979488639734
100,1000000,5667.426903684467
