alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critics,timestep
0.9515865237712854,1000.0,0.0,2.2509117732158823,2.263599694320058,-20.231576398134187,-0.5008655418497505,26.642363282203714,1000
0.8613001699447628,1000.0,0.0,2.2496373961393394,2.2610411497632055,-45.00079572486881,-1.489690600514412,19.041373696327256,2000
0.7798900064229963,1000.0,0.0,2.244370328911635,2.261346771011093,-67.39282369232181,-2.440541334986685,31.573004496574413,3000
0.7068764973878868,1000.0,0.0,2.230448104900222,2.2608089127887383,-85.58466557312019,-3.300400640726096,46.63897143173222,4000
0.6415615090727813,1000.0,0.0,2.215249586264969,2.262479601823051,-100.47420879364006,-4.037585299253457,64.57838805007928,5000
0.5828607062697428,1000.0,0.0,2.1810754507559085,2.2618693923184527,-112.69236380004884,-4.6867606992721695,81.53731449890138,6000
0.529705701112748,1000.0,0.0,2.135180700309352,2.269726325154153,-122.85121303558337,-5.26838781404497,102.08171702194217,7000
0.48165563622117086,1000.0,0.0,11.318471203258055,2.388851897051208,-131.37999683380096,-5.719633224964135,121.29710720062246,8000
0.438326298952103,1000.0,0.0,2.607396087712813,2.4706896411232235,-138.17820146942145,-6.065759949207309,138.85545293426514,9000
0.39930108642578116,1000.0,0.0,2.463533208929443,2.3910268175003244,-144.06888932800288,-6.2081091017723,160.03264154815673,10000
0.364464720696211,1000.0,0.0,2.36908369703518,2.3526079200860095,-149.04023168945275,-6.106107042789453,176.2126223754885,11000
0.3334383339583886,1000.0,0.0,2.4691664853912147,2.447655591262764,-153.03276300048861,-5.870156709194193,196.7258500137329,12000
0.30547559157013915,1000.0,0.0,2.5761128708650367,2.5484360350777373,-156.95391545104948,-5.5572079429626475,212.330005157471,13000
0.2802821734547606,1000.0,0.0,2.547347382900389,2.525113832591601,-159.9784693145752,-5.149821692943573,231.54661317443845,14000
0.25759335970878683,1000.0,0.0,2.6185904933155384,2.520166440049618,-163.06626086425774,-4.661873838186263,246.0967074890137,15000
0.2369676791876552,1000.0,0.0,3.0148929571203555,3.0324611904448777,-165.83424775695838,-4.199829476594935,273.90678202819817,16000
0.21857853873074096,1000.0,0.0,3.9243856218805995,3.7311741192618646,-168.82048098754865,-3.5684523985385934,297.0136803894049,17000
0.20252852150797834,1000.0,0.0,7.27659602337465,6.052946938105727,-171.89950625610305,-2.8781717027425744,315.12533760070795,18000
0.18866317908465843,1000.0,0.0,6.46283073935391,5.60121447292521,-175.0132511749268,-2.1070878745615453,333.2803380432133,19000
0.17727867230772923,1000.0,0.0,6.732390145487541,5.415350041465453,-178.33221261596643,-1.4265411422178136,359.44903009033186,20000
0.16880721491575199,1000.0,0.0,8.201380259826257,5.568856121342297,-181.15689816284151,-0.7193175062872462,380.4802096862792,21000
0.16443222010135647,1000.0,0.0,6.026031587141943,5.514023641840311,-184.32587229919469,-0.13543551827222083,402.8125263824464,22000
0.16663394331932072,1000.0,0.0,4.8224258990895255,4.752444731507463,-187.60495339965829,0.31050922956317706,415.5043616638184,23000
0.17409051254391672,1000.0,0.0,5.335184295776814,5.614022050731364,-190.39757473754918,0.40790476965904304,416.84176411438096,24000
0.18395497004687805,1000.0,0.0,6.601984261690867,5.934013738595932,-192.97570616149892,0.3778279270417989,432.9797931976316,25000
0.19435341413319107,1000.0,0.0,3.9292661210445985,4.024965134111723,-195.2652713623044,0.37630187031626716,451.0313161773679,26000
0.20361615119874532,1000.0,0.0,3.9996848087962804,3.410299179836235,-196.1321999816895,0.2245789168290794,455.5595707092291,27000
0.21082283459603732,1000.0,0.0,7.076742221201054,5.925792137793211,-197.46839970397923,0.17195901492610605,461.7789627990729,28000
0.21688620898127553,1000.0,0.0,10.404458169264995,5.888937256994286,-198.3101071319582,0.1707943805772812,461.4980718078619,29000
0.22294728551805024,1000.0,0.0,9.817968233853655,5.994912370594944,-198.96842111206075,0.11026197429746387,472.89976135253863,30000
0.22763793398439905,1000.0,0.0,10.654491400072999,8.072878708616903,-198.7540114440918,0.12385985553637147,481.26485444641065,31000
0.23361300100386154,1000.0,0.0,12.522081775388655,6.912957344284844,-199.02925859069853,0.08089643979817657,482.4638100433347,32000
0.23615275524556642,1000.0,0.0,13.8912653208561,7.224814940635034,-198.19076676940918,0.07317532571777702,482.34419525146467,33000
0.24074977254867524,1000.0,0.0,13.426479520813958,7.964580051297171,-197.96576936340307,0.09625112801790231,500.1531973419189,34000
0.2445766868591305,1000.0,0.0,13.913552272099336,7.3036204044657325,-196.9813874664303,0.07223923255875712,493.16474790954584,35000
0.24933276946842667,1000.0,0.0,17.205077815016885,6.679626097497494,-197.04509413146957,0.08858414776250714,503.6555916748051,36000
0.2527786213159565,1000.0,0.0,17.902077880957375,6.682212533660459,-195.7329797210691,0.042263250544667286,509.56473634338414,37000
0.2551393955051894,1000.0,0.0,15.39020057788518,9.32141400988963,-194.5291561126708,0.028732825735583837,495.62263252258333,38000
0.25683470687270166,1000.0,0.0,15.283673798539867,9.708836180174133,-192.71316023254374,0.045713078394532314,496.65186834716815,39000
0.2593165496885766,1000.0,0.0,19.421461629257077,7.815904346459483,-191.2144311370846,0.02015941373631353,485.920782165528,40000
0.2596079812347889,1000.0,0.0,20.178738090355647,7.423126224567632,-189.99105726623498,0.010308553367853175,500.4475022888184,41000
0.2619194318354133,1000.0,0.0,21.597852092216797,6.23536733396325,-188.4584312896728,0.05564535066857934,493.15910589599605,42000
0.2636026110649107,1000.0,0.0,21.154142624355003,8.784149445820333,-186.43110559082018,0.02965256758220489,498.91526792907723,43000
0.2669384374618535,1000.0,0.0,25.176164678245662,8.128105600588222,-184.65008224487295,0.04450865496695042,484.8145692138669,44000
0.26963657757639864,1000.0,0.0,22.732527660602837,11.140331686526755,-182.9213459014893,0.06389750637859097,488.6067158660892,45000
0.2715154879391188,1000.0,0.0,28.828509694357074,10.444123084764595,-181.26630119323727,-0.018057230412960045,493.91177091980023,46000
0.2720382480919363,1000.0,0.0,27.763841415245956,10.81940989281912,-179.16437463378892,0.03959585136547692,479.61652981567397,47000
0.27426933747530025,1000.0,0.0,31.01368804960781,13.164156199152302,-177.2456842803957,0.028306943785399222,474.6076882019048,48000
0.2755513961017122,1000.0,0.0,30.10594319351319,10.692544071789689,-175.58022550964304,0.002024985652416904,471.6909454193114,49000
0.27620285207033196,1000.0,0.0,30.65046638977464,11.727766444545063,-173.64253132629398,0.019922099363058804,469.63811224365145,50000
0.2774723727107046,1000.0,0.0,35.026100111864665,3.2232266164168966,-171.95445506286654,0.05267550652474173,459.98341120910635,51000
0.281595986306667,1000.0,0.0,34.408629795720714,8.513835280375517,-170.46343353271493,0.0425849733911453,445.18834025573716,52000
0.2826958022117606,1000.0,0.0,36.08997577383363,9.052432486515672,-169.08963407897923,0.0033775585219263868,442.7307085723884,53000
0.2821070609390743,1000.0,0.0,36.75862815757502,5.114642921847342,-167.5644279022212,-0.011505744842812448,436.5408297119142,54000
0.28107541838288275,1000.0,0.0,39.20665049145899,7.457899757839035,-166.47793313598672,-0.007462852509692316,423.94541436767577,55000
0.28060966178774865,1000.0,0.0,39.02195054634724,3.5577847829763636,-165.6668410034178,-0.020709058044478326,418.10441424560554,56000
0.2805330283045764,1000.0,0.0,39.78595564602931,8.155697999712867,-165.34843072509773,0.027254064885899414,408.1800705108645,57000
0.2821291341483588,1000.0,0.0,34.65694664684623,13.70901541940674,-164.25565533447246,0.016685212055221176,407.47678067016545,58000
0.28375668743252713,1000.0,0.0,38.58783252754275,7.245729277756744,-163.4948177642825,0.017965255346149175,389.9875994415279,59000
0.2837493528723715,1000.0,0.0,41.09568140847306,4.235032901371312,-162.9482633209231,-0.011638781743124117,392.9789480743413,60000
0.28388662692904465,1000.0,0.0,36.45384809417764,12.562145144558363,-163.2134089202883,0.020047263197600865,361.87369630432136,61000
0.28514819005131714,1000.0,0.0,33.1694027152576,15.314886488687227,-162.21357020568837,0.007382617784664035,365.6081898040779,62000
