1,10000,240.54209326115316
2,20000,1955.035220572786
3,30000,1021.6943351037402
4,40000,3310.819832365597
5,50000,1287.7845372404201
6,60000,634.6734239079617
7,70000,2801.5663019458325
8,80000,3249.40962627498
9,90000,3954.337861242161
10,100000,4705.791106699571
11,110000,4452.172761746226
12,120000,4284.448668186707
13,130000,4941.897274678905
14,140000,4556.564835359532
15,150000,5158.19395654358
16,160000,5180.200863878492
17,170000,5210.839196702317
18,180000,5087.620592584126
19,190000,5168.91729828037
20,200000,5080.824045323481
21,210000,5071.4138802582165
22,220000,5191.8465274665605
23,230000,5197.831189254444
24,240000,5249.433441406987
25,250000,5091.526914695186
26,260000,4732.732457979475
27,270000,5204.062926135646
28,280000,5329.113581117485
29,290000,5223.0380173376925
30,300000,5266.1500585234635
31,310000,5218.45950906325
32,320000,4873.067704327625
33,330000,5142.1619570495905
34,340000,4805.206389780922
35,350000,5329.9044319658005
36,360000,5278.013661310752
37,370000,5161.7687864633135
38,380000,5249.344959023547
39,390000,5266.267824748325
40,400000,5157.61647801976
41,410000,5245.723054795783
42,420000,5142.208987817913
43,430000,5286.910780654641
44,440000,5294.8302684614155
45,450000,5268.46104319209
46,460000,5402.026811116673
47,470000,5302.8710391830455
48,480000,5387.752384878867
49,490000,4946.417942276641
50,500000,5249.1373460330215
51,510000,5250.343609552374
52,520000,5281.184232586793
53,530000,5344.19439114291
54,540000,5329.183574498319
55,550000,5350.071432933093
56,560000,5390.21697081231
57,570000,5336.6523873336055
58,580000,5363.526448929579
59,590000,5313.0658735148445
60,600000,5307.861179814225
61,610000,5320.375705099711
62,620000,5301.669352161402
63,630000,5341.436608046974
64,640000,5283.474725854806
65,650000,5363.557560816398
66,660000,5367.048903107263
67,670000,5398.578198064994
68,680000,5339.459536677748
69,690000,5349.407946643178
70,700000,5377.909689968956
71,710000,5349.727606037137
72,720000,5406.527950672412
73,730000,5380.180093103559
74,740000,5386.653126580328
75,750000,5364.351020473905
76,760000,5368.314836831565
77,770000,5338.518348201976
78,780000,5435.246433789323
79,790000,5354.871561157392
80,800000,5145.19722139288
81,810000,5414.584689969173
82,820000,5416.531614710396
83,830000,5466.603222630275
84,840000,5365.159916020075
85,850000,5380.946856606929
86,860000,5420.025388350854
87,870000,5384.394490035564
88,880000,5428.162593862468
89,890000,5355.94700358105
90,900000,5416.777484887899
91,910000,5414.797180125965
92,920000,5394.9759952014865
93,930000,5387.462082845196
94,940000,5394.1366209362695
95,950000,5379.492622634907
96,960000,5380.640195977632
97,970000,5397.884315503464
98,980000,5372.342628255332
99,990000,5390.679028566819
100,1000000,5418.484651719686
